X1,Z1,X3,Z3,X5,Z5,X7,Z7
8.727259412449895e-06,-8.10847208090014e-06,-1.0422476720174786e-05,-3.109966121722478e-05,3.354874516020047e-05,-2.9656263250350205e-05,2.0450788519325337e-05,7.42799602602485e-06
3.739667229175122e-06,-6.760600622050111e-06,-9.12618815720025e-06,-2.9452790951000132e-05,3.393647047722492e-05,-3.0739589858474895e-05,1.7378725107874537e-05,1.38853811327503e-06
-2.277706036799519e-06,-6.821749055375623e-06,-8.204480135249638e-06,-2.8218035922475057e-05,3.208830167534919e-05,-3.1231037447399944e-05,1.5056006446875422e-05,-4.112913348224868e-06
-9.01207970655047e-06,-8.111182904049427e-06,-7.308382821350282e-06,-2.7289272364725177e-05,2.9080138884650213e-05,-3.072564815490009e-05,1.3742041448749995e-05,-8.820967100475101e-06
-1.615767933599993e-05,-1.0490602445325549e-05,-6.041497720325056e-06,-2.635313062327501e-05,2.603845829065015e-05,-2.903976270357501e-05,1.3575951509449836e-05,-1.2499055683924936e-05
-2.338932594365007e-05,-1.3857447317374913e-05,-4.271746701174986e-06,-2.511555101142489e-05,2.3965789630475513e-05,-2.6166263410700038e-05,1.4464288723599773e-05,-1.5023059342650011e-05
-3.025743688387511e-05,-1.8033624460949728e-05,-2.2139600407747838e-06,-2.3438427960425102e-05,2.3429687363399863e-05,-2.2334914958674953e-05,1.605309138467525e-05,-1.644661830987491e-05
-3.62046565869998e-05,-2.2756767475025884e-05,-2.8522978962508723e-07,-2.1341418089624795e-05,2.4403516522299856e-05,-1.8006189824174923e-05,1.7814591496374994e-05,-1.696270821175002e-05
-4.066229339947476e-05,-2.774228740779882e-05,1.1198515902247162e-06,-1.891123706375007e-05,2.6358278977399972e-05,-1.3744269154324909e-05,1.9303196232550203e-05,-1.6719690877799957e-05
-4.3076921861150315e-05,-3.268008074390049e-05,1.8082463310751737e-06,-1.618232385145e-05,2.8427333564974393e-05,-1.0146720607500043e-05,2.0349219138374782e-05,-1.570813325807506e-05
-4.300256641545002e-05,-3.724676030894981e-05,1.7236409002000137e-06,-1.3153257792549583e-05,2.972499448370032e-05,-7.781688245325096e-06,2.0932728418975293e-05,-1.3933410120950049e-05
-4.031100075097514e-05,-4.116548268369956e-05,7.546737089251816e-07,-9.896956898725311e-06,2.9805865501024084e-05,-7.030391492024988e-06,2.0916271468024872e-05,-1.1690846551775042e-05
-3.5325803506749964e-05,-4.4230633841626024e-05,-1.337172387075227e-06,-6.6195529971001775e-06,2.8873878370225953e-05,-7.98547788672505e-06,1.9955616301475017e-05,-9.621898567875077e-06
-2.8771571750274647e-05,-4.6289663663599476e-05,-4.735194944799738e-06,-3.5864728563247093e-06,2.752520794909938e-05,-1.054361966649998e-05,1.7631878816424737e-05,-8.512653529650117e-06
-2.159628344627516e-05,-4.721359760537485e-05,-9.225774532100207e-06,-9.472008911251897e-07,2.6326650280950742e-05,-1.452511889205e-05,1.3694724944150576e-05,-8.975068943524976e-06
-1.4761299982299705e-05,-4.6888730847650766e-05,-1.4131770929475115e-05,1.3096452064998917e-06,2.5555422042174668e-05,-1.9697455577399967e-05,8.25758443457475e-06,-1.1192347354924918e-05
-9.038988988425284e-06,-4.521780866307418e-05,-1.8599916883524836e-05,3.2428192424751624e-06,2.5117286258349338e-05,-2.5825731954549967e-05,1.7791714454749342e-06,-1.4906325977974942e-05
-4.840599841650188e-06,-4.2097100983675036e-05,-2.1882826900774827e-05,4.892527619974885e-06,2.4711516645775818e-05,-3.265491090162498e-05,-5.127819437175402e-06,-1.9603632628050188e-05
-2.2220036856998235e-06,-3.7455871576400936e-05,-2.3577628688450144e-05,6.232192383825129e-06,2.4190734303074397e-05,-3.972006316332497e-05,-1.1878971410474518e-05,-2.470929550862466e-05
-1.0873785470251994e-06,-3.138391691789866e-05,-2.3777246260350002e-05,7.116587226850199e-06,2.368209118462552e-05,-4.6294196369750106e-05,-1.802891344442536e-05,-2.97247314077001e-05
-1.3381120585994125e-06,-2.420341536742577e-05,-2.290564396857501e-05,7.371216886249785e-06,2.3396893098899703e-05,-5.157315006992498e-05,-2.3347778414724556e-05,-3.4330575458949974e-05
-2.8834365761501966e-06,-1.6452150254550255e-05,-2.142529073659999e-05,6.956449775600247e-06,2.3489146014450332e-05,-5.4844449301949994e-05,-2.7822918114750288e-05,-3.84013766598502e-05
-5.567909574549952e-06,-8.7967708440502e-06,-1.9678538941775075e-05,6.055250901024819e-06,2.401150488105016e-05,-5.562111651455002e-05,-3.1558337597974856e-05,-4.1914153860724826e-05
-9.054446431125233e-06,-1.876448892500042e-06,-1.7802361666799946e-05,5.0786566135499304e-06,2.488838784690025e-05,-5.3760106838174945e-05,-3.467080812582547e-05,-4.4845630789375115e-05
-1.2838050485625054e-05,3.7976839009010166e-06,-1.5713479798950018e-05,4.571156407025007e-06,2.6010191439899445e-05,-4.9421460098800056e-05,-3.7212644965349366e-05,-4.709334640257503e-05
-1.6410498050949563e-05,7.850016587324614e-06,-1.3286704317425069e-05,4.972553818625297e-06,2.7391875071900232e-05,-4.2925839035574986e-05,-3.913542481812516e-05,-4.8445917068524894e-05
-1.9334566820375116e-05,1.0093000239675548e-05,-1.0531212114899902e-05,6.423340819374651e-06,2.9131574199524682e-05,-3.473064873952498e-05,-4.0397295929725345e-05,-4.869306240217505e-05
-2.1151124745549896e-05,1.0664022785523974e-05,-7.470911330250069e-06,8.835154285550054e-06,3.1229016423349465e-05,-2.5478756381525016e-05,-4.111430757877503e-05,-4.7793198427199986e-05
-2.136017864952551e-05,1.0064638065700703e-05,-4.014380905650004e-06,1.2028240901250202e-05,3.357295322360069e-05,-1.5930963492599985e-05,-4.156032666214997e-05,-4.591639954907483e-05
-1.9558790126999667e-05,9.008717724849624e-06,-9.855425755003755e-08,1.572744805307478e-05,3.6017089533949866e-05,-6.847583854400005e-06,-4.203559740864962e-05,-4.3351724012375076e-05
-1.552697666262542e-05,8.231283948274652e-06,4.150589281650243e-06,1.9556002771250244e-05,3.841186589137544e-05,1.1218599262500042e-06,-4.268067726044978e-05,-4.034718231180003e-05
-9.31126932024939e-06,8.301962393725097e-06,8.384687439599988e-06,2.3099378587400094e-05,4.069849993664984e-05,7.6031977582500035e-06,-4.333951905617509e-05,-3.698018771372492e-05
-1.3412212816503108e-06,9.46798811890092e-06,1.2096188535574807e-05,2.5995418797799836e-05,4.2959187902749316e-05,1.2604535708774992e-05,-4.363269459700019e-05,-3.318951101072504e-05
7.618975742774807e-06,1.1650825578524149e-05,1.4858524815874975e-05,2.806363944574987e-05,4.529090171237569e-05,1.642544202767502e-05,-4.3215345152975305e-05,-2.8943959784925063e-05
1.6565755149875426e-05,1.4512950694175672e-05,1.6607248583724865e-05,2.9386852160100032e-05,4.7680654383724756e-05,1.9473333105399975e-05,-4.200756270809989e-05,-2.4379615262749973e-05
2.4341556260199567e-05,1.753598520427401e-05,1.765407003375026e-05,3.021925143687496e-05,5.0013189099225655e-05,2.2157277720674987e-05,-4.025200032092488e-05,-1.9791038823725065e-05
2.9863289692325448e-05,2.018543464110071e-05,1.8488938284850088e-05,3.082711388005012e-05,5.204126976177462e-05,2.4777090633550005e-05,-3.8416433569749865e-05,-1.5497618050250034e-05
3.232707231649954e-05,2.206842621062504e-05,1.9669230109824794e-05,3.145671622899974e-05,5.334719424684997e-05,2.7405014002224984e-05,-3.700354438652487e-05,-1.1692643354374978e-05
3.1267588487800344e-05,2.29878786302002e-05,2.1745738221575113e-05,3.235790062427503e-05,5.3509271512350125e-05,2.993667166607502e-05,-3.6360181809249985e-05,-8.376874421849967e-06
2.6622428129324978e-05,2.294213146284991e-05,2.5032046390224914e-05,3.3688238374649914e-05,5.2272967274225035e-05,3.216919413917503e-05,-3.661023238507501e-05,-5.419094184674921e-06
1.881469180082477e-05,2.209390075980002e-05,2.935632223224991e-05,3.5368394131900325e-05,4.957996727399973e-05,3.3815480013075e-05,-3.769619392165026e-05,-2.694615919550088e-06
8.699421105849876e-06,2.0673640714774337e-05,3.396520077875013e-05,3.703860784325e-05,4.56227674375748e-05,3.460910606309999e-05,-3.943571335312526e-05,-1.8644889424989774e-07
-2.6692427823496283e-06,1.8847580360425303e-05,3.7652144075349956e-05,3.815519486437507e-05,4.0845076696375236e-05,3.437301090957498e-05,-4.1580866231599733e-05,2.002997337824928e-06
-1.4330177149550136e-05,1.6644460792024883e-05,3.916757315532496e-05,3.8201872428374846e-05,3.576372780712475e-05,3.2927189767550014e-05,-4.388694233789991e-05,3.6811000452249875e-06
-2.5619627109349855e-05,1.397847886932483e-05,3.766144992527502e-05,3.686056276084996e-05,3.079991263005028e-05,3.005050557762501e-05,-4.615744116590005e-05,4.620279281924945e-06
-3.615106523137488e-05,1.077285865312607e-05,3.287057522077504e-05,3.401054466512497e-05,2.625696879920026e-05,2.5616381464700004e-05,-4.824449102704999e-05,4.65293140134999e-06
-4.5594845660175496e-05,7.138095515999039e-06,2.5091802758950114e-05,2.965771422562503e-05,2.2298302862449985e-05,1.9730277508124908e-05,-5.002484972600014e-05,3.7619652555000074e-06
-5.347847091357466e-05,3.4743119497505914e-06,1.5081206158699826e-05,2.3946368782350094e-05,1.8934690672849606e-05,1.2794500854025029e-05,-5.1361238612649806e-05,2.12825427657506e-06
-5.916461398590032e-05,4.195864740002067e-07,3.969722731475079e-06,1.7260908051800047e-05,1.613788358949958e-05,5.5286288147000495e-06,-5.207248920375022e-05,1.1825785164998586e-07
-6.195336847672483e-05,-1.2976514112764126e-06,-6.8807941310000155e-06,1.0256087696650009e-05,1.3893433143150752e-05,-1.1744776169749947e-06,-5.19807242862747e-05,-1.7987978796749939e-06
-6.117457043064998e-05,-9.99827396023882e-07,-1.6133743217975e-05,3.7296392545748975e-06,1.2156846969399275e-05,-6.496181191849976e-06,-5.104201309912536e-05,-3.168782249199885e-06
-5.635995526082505e-05,1.7736416136997224e-06,-2.267594104872505e-05,-1.5376967013749996e-06,1.0907285152800782e-05,-9.808033283800017e-06,-4.944880305637455e-05,-3.6443709575501807e-06
-4.75348038507001e-05,7.06992645125009e-06,-2.5779031294900128e-05,-4.954637909049958e-06,1.0227766122050154e-05,-1.0688285801975094e-05,-4.759983438072527e-05,-3.0192748854999344e-06
-3.5392288815125e-05,1.4433060654049819e-05,-2.5252585270474793e-05,-6.2799773308500235e-06,1.0244712263624348e-05,-8.98475508732499e-06,-4.595932123692501e-05,-1.2197485009250893e-06
-2.1299157882524993e-05,2.293188350927476e-05,-2.1415489239649983e-05,-5.6198749450249615e-06,1.1021083246725433e-05,-4.863316211724906e-06,-4.488325353657488e-05,1.7166659326251464e-06
-7.099690573574881e-06,3.1322324399000144e-05,-1.4978914392174735e-05,-3.340024832224932e-06,1.257413578509975e-05,1.2446876805499458e-06,-4.449162583025027e-05,5.655266093450035e-06
5.392064374074978e-06,3.841210141277557e-05,-6.919987508400118e-06,1.865288359989732e-08,1.4891567582524766e-05,8.68785571145011e-06,-4.466808518432518e-05,1.0340367603274927e-05
1.4926552614400162e-05,4.34380263143741e-05,1.7541764203998517e-06,3.871317859075124e-06,1.7884348760499776e-05,1.6662217119899937e-05,-4.5179230936625084e-05,1.5319506681524936e-05
2.0992428973349957e-05,4.619355810102539e-05,1.0213105194474895e-05,7.661649078399922e-06,2.1438096221325538e-05,2.444326795812506e-05,-4.580729251664993e-05,1.9912175595875048e-05
2.3652019974350173e-05,4.6902145159800554e-05,1.7856250016524966e-05,1.0844946498575134e-05,2.5414935567299492e-05,3.156343666899997e-05,-4.639367492915037e-05,2.3351107644225036e-05
2.329340778677502e-05,4.600148797467493e-05,2.4282427000150118e-05,1.2936401032749827e-05,2.9543413913925634e-05,3.777298344014989e-05,-4.676172705302389e-05,2.507521494965004e-05
2.0435745077924776e-05,4.3948653796675036e-05,2.919296643965003e-05,1.3652511860950175e-05,3.347451131802473e-05,4.298146141240003e-05,-4.6600957944750374e-05,2.5008995947999936e-05
1.5709272655775163e-05,4.114951092379967e-05,3.231811933819984e-05,1.3049940649375018e-05,3.6942557322850074e-05,4.7218695717275044e-05,-4.545337057112499e-05,2.3635598685000053e-05
1.0004323438650084e-05,3.802748329569984e-05,3.3532632679200225e-05,1.1578780522124733e-05,3.9780383930999516e-05,5.053472134985005e-05,-4.2868861698549914e-05,2.1778341716524943e-05
4.394505007174979e-06,3.499745444620044e-05,3.3014649804174925e-05,9.949243041425075e-06,4.186693007842551e-05,5.2950286339824965e-05,-3.867462871912433e-05,2.0209789853150098e-05
-1.983037661253996e-07,3.231734759954943e-05,3.116603321432496e-05,8.779898239175089e-06,4.312236698587532e-05,5.4506817712225036e-05,-3.315788450257602e-05,1.9378510464800004e-05
-3.144135601649764e-06,3.0049292727425507e-05,2.838969707312511e-05,8.28305329794981e-06,4.3449090255124646e-05,5.525772677437502e-05,-2.698955110202496e-05,1.9447979524549923e-05
-4.097502513724857e-06,2.8098806878824878e-05,2.4936277934274912e-05,8.253713833625189e-06,4.2686331729374985e-05,5.5202788326324864e-05,-2.0993600743049456e-05,2.0495689693025062e-05
-3.027573507000201e-06,2.6259908317149624e-05,2.0831984414625138e-05,8.252781381949854e-06,4.0718733565325155e-05,5.42859365470251e-05,-1.59099286735501e-05,2.2640356872999888e-05
-1.3456418749982837e-07,2.4335279986900313e-05,1.6000458836124866e-05,7.850928817675117e-06,3.7561399698124616e-05,5.23861701556248e-05,-1.221564367587507e-05,2.6011234965875145e-05
4.248122694324851e-06,2.224000549697503e-05,1.0557509978225028e-05,6.87280230877497e-06,3.335245643495011e-05,4.931633415035017e-05,-1.0155128661900117e-05,3.051260907992485e-05
9.649027505124943e-06,2.0002282981574672e-05,4.867976437974942e-06,5.409531034850047e-06,2.8375432952250194e-05,4.4946287708224784e-05,-9.908394964550093e-06,3.5582931890275164e-05
1.554075057132523e-05,1.7760593740850233e-05,-6.436459763497094e-07,3.6419674046999414e-06,2.3045503968424468e-05,3.936143869132515e-05,-1.162735752377464e-05,4.0272289360674795e-05
2.1489962789874705e-05,1.579776054639985e-05,-5.558781369550134e-06,1.7788762717999354e-06,1.7816879999675485e-05,3.2911200685900024e-05,-1.536027707507541e-05,4.356916329470006e-05
2.7112919364000003e-05,1.448043637134952e-05,-9.473850847824998e-06,8.476558225017743e-08,1.312784647790029e-05,2.6133252303850137e-05,-2.0985313452774428e-05,4.4724320369975016e-05
3.192186431367518e-05,1.409904098322555e-05,-1.2111897533599938e-05,-1.1533186438999424e-06,9.407281648524286e-06,1.9604154877474883e-05,-2.815714152682499e-05,4.344690474082516e-05
3.5352615544924706e-05,1.4764524987100243e-05,-1.3409798169225409e-05,-1.689606402900147e-06,7.00898668425055e-06,1.3737972687400237e-05,-3.6333104484300056e-05,3.98765044692499e-05
3.6895970761750396e-05,1.6354283143224686e-05,-1.3546355866249794e-05,-1.394764325400111e-06,6.057362063199585e-06,8.623835964224847e-06,-4.491389035194988e-05,3.437317029012497e-05
3.622939577217505e-05,1.8513625263950374e-05,-1.2966365250474936e-05,-3.5628318377479117e-07,6.341428741924761e-06,4.028121414749886e-06,-5.335526910995106e-05,2.736946103487495e-05
3.342914738067469e-05,2.0806244681125137e-05,-1.2259949264000012e-05,1.1322913704998189e-06,7.291714133750814e-06,-4.831110248248744e-07,-6.116501297264917e-05,1.9400548112200088e-05
2.9116647133925044e-05,2.2865371020549738e-05,-1.1857304813750079e-05,2.7662609257750933e-06,8.1385523388244e-06,-5.326079884900069e-06,-6.79365553668751e-05,1.1137619921599987e-05
2.4288267672175137e-05,2.4363343654925165e-05,-1.1879565082049742e-05,4.361385726824865e-06,8.297017274074957e-06,-1.0616707069499923e-05,-7.343337697942459e-05,3.3093061315998384e-06
1.995144856167504e-05,2.4946326025774603e-05,-1.227591847639993e-05,5.793844503350094e-06,7.614831587375321e-06,-1.609095124764995e-05,-7.754283389482548e-05,-3.408654806699848e-06
1.687300232984957e-05,2.432692664325071e-05,-1.2986280995900146e-05,6.922751788449987e-06,6.328424061750014e-06,-2.1251474731550203e-05,-8.014165826829983e-05,-8.494944040250002e-06
1.5387466458875385e-05,2.2402943045399075e-05,-1.4013769846000102e-05,7.581529304900034e-06,4.960648380674705e-06,-2.546691692507496e-05,-8.10264143942252e-05,-1.1651250497850003e-05
1.5306732004474917e-05,1.9311943247675434e-05,-1.5387030531749824e-05,7.657611322350053e-06,4.126252948000349e-06,-2.8080377807175073e-05,-7.992979474007525e-05,-1.2768186699950012e-05
1.613495909629989e-05,1.549139818817543e-05,-1.702618641602504e-05,7.230333401774935e-06,4.228078663025096e-06,-2.864051738285002e-05,-7.660522759875017e-05,-1.180423945262507e-05
1.727119904435014e-05,1.1578357712574774e-05,-1.8690047402025256e-05,6.600307921950143e-06,5.325685234374485e-06,-2.7069021408249747e-05,-7.096478824377469e-05,-8.710692199974954e-06
1.804610279122461e-05,8.15272524899973e-06,-2.0049382475249887e-05,6.1787203930498136e-06,7.219302308375097e-06,-2.370936683847519e-05,-6.317386680927423e-05,-3.4760760849747788e-06
1.7884020294925158e-05,5.612030443624509e-06,-2.073797694327503e-05,6.37203616817494e-06,9.571095315075162e-06,-1.93013608560499e-05,-5.364446547330079e-05,3.7408104078748283e-06
1.649708624459987e-05,4.147039247475413e-06,-2.0328494866500004e-05,7.533782490525172e-06,1.2076856003800148e-05,-1.475637416852504e-05,-4.3058799432523984e-05,1.2395020611549908e-05
1.3910468584150439e-05,3.7110510059000165e-06,-1.8385808924675177e-05,9.91778663324977e-06,1.4648317327824959e-05,-1.0811647025800019e-05,-3.2410366917401054e-05,2.1413853777025064e-05
1.0430866759249952e-05,4.104649672574852e-06,-1.4676815700199802e-05,1.3571345058175158e-05,1.73560001989247e-05,-7.892126999474967e-06,-2.2853526818199937e-05,2.9394318891074866e-05
6.600060718099654e-06,5.164793842949919e-06,-9.328756181849846e-06,1.827083861209982e-05,2.021607794952529e-05,-6.1839731737500184e-06,-1.5415717034849424e-05,3.505921011870026e-05
3.007677820399818e-06,6.84468156877515e-06,-2.8281797163002935e-06,2.3565329471575153e-05,2.3143951233449856e-05,-5.676259554574913e-06,-1.0789701367951328e-05,3.762916089092489e-05
9.726977060050754e-08,9.161846294775296e-06,4.021973725550163e-06,2.8836621969524894e-05,2.602113029440004e-05,-6.1767462303252436e-06,-9.243843785799837e-06,3.693770691612494e-05
-1.8287562875002328e-06,1.2147409561799952e-05,1.0197815116224935e-05,3.33617528246251e-05,2.8684098962125128e-05,-7.42028278737485e-06,-1.063532203032444e-05,3.33121579691501e-05
-2.6395764481496574e-06,1.5723062560524942e-05,1.4659118535599938e-05,3.6406988632400016e-05,3.0888750855774874e-05,-9.208455794649986e-06,-1.4567591747825272e-05,2.7289492722924963e-05
-2.5007094133248572e-06,1.9553782734600504e-05,1.6604901977200102e-05,3.7313112919724976e-05,3.233926237870008e-05,-1.1479709205974983e-05,-2.054730072827398e-05,1.939169913509997e-05
-1.7910411227251358e-06,2.3117290823199306e-05,1.5789075438250042e-05,3.5648552748575096e-05,3.275762839352516e-05,-1.4305481223549988e-05,-2.7992188366051177e-05,1.0130099571325048e-05
-8.966772232750844e-07,2.5894406403349605e-05,1.2814108111100031e-05,3.146113285227496e-05,3.2041224603649495e-05,-1.7760669064400148e-05,-3.626781987202399e-05,4.706001987490188e-08
-1.0916330592507933e-07,2.7477456059675845e-05,9.010013886224903e-06,2.534758374779988e-05,3.0452578354350345e-05,-2.1729299240149866e-05,-4.47729539108507e-05,-1.0297503002324945e-05
4.406841728000002e-07,2.764831111827428e-05,5.753907731650097e-06,1.8173609403950063e-05,2.8509537472099725e-05,-2.594244812350005e-05,-5.288249533332446e-05,-2.0297613819775023e-05
8.272308788248584e-07,2.64467968687258e-05,3.787516452999828e-06,1.071889534785017e-05,2.6637139282550265e-05,-3.0203104799049777e-05,-5.983697615757552e-05,-2.931581736432512e-05
1.1928947877752442e-06,2.410944359207412e-05,3.0396260693999182e-06,3.509471930849932e-06,2.503984311352488e-05,-3.442816318260022e-05,-6.473054517024991e-05,-3.676612089567491e-05
1.5519022620500388e-06,2.09332111021001e-05,2.8050213845753555e-06,-3.2154895425499323e-06,2.3778900266550017e-05,-3.8528161472974986e-05,-6.66133208746247e-05,-4.21364202964499e-05
1.7868148837743222e-06,1.721252382527478e-05,2.1330839663248613e-06,-9.39994165830016e-06,2.2808416454825082e-05,-4.235370466782503e-05,-6.470824605777498e-05,-4.4925843074824926e-05
1.708608581875437e-06,1.3184509256025656e-05,3.5910822827498953e-07,-1.490659902065e-05,2.198326563734995e-05,-4.572536410472493e-05,-5.8710907511750655e-05,-4.46367194259752e-05
1.1127841678250198e-06,8.97696101759965e-06,-2.620684791624934e-06,-1.9369704065124978e-05,2.10249950868247e-05,-4.8526838784750006e-05,-4.902987068064989e-05,-4.09455958493999e-05
-3.4911161449994316e-08,4.683608153425306e-06,-6.442480528424943e-06,-2.2300311728075048e-05,1.9507176041350105e-05,-5.077436348327501e-05,-3.677611345862496e-05,-3.393805414812507e-05
-1.4204089058998323e-06,5.010690533749709e-07,-1.0488398589225114e-05,-2.3271637403575072e-05,1.70793705069755e-05,-5.248567221330001e-05,-2.351664240942547e-05,-2.4229053677149925e-05
-2.441158463649916e-06,-3.240925862949516e-06,-1.4129267964624976e-05,-2.208737618820001e-05,1.3787572709224576e-05,-5.347346662567501e-05,-1.0931588848524243e-05,-1.289375848692511e-05
-2.52443119692523e-06,-6.210860913099907e-06,-1.6917035985574954e-05,-1.8870477382174847e-05,1.0057966638350041e-05,-5.3410896722899974e-05,-4.0543878927507687e-07,-1.1749728242999025e-06
-1.4915556230499054e-06,-8.291414510825518e-06,-1.8625755292350126e-05,-1.400114839930004e-05,6.3630723497998774e-06,-5.2121510423875066e-05,7.344708596600073e-06,9.871584883225024e-06
2.86692594050203e-07,-9.771268788600317e-06,-1.9183157069274995e-05,-7.968055325399768e-06,2.9885755351501293e-06,-4.973484123429995e-05,1.2376525811275303e-05,1.9514426254700146e-05
2.043039805099938e-06,-1.1356658650024838e-05,-1.8661086559449824e-05,-1.3009784703501854e-06,1.5646390725144316e-08,-4.6638674589400016e-05,1.5320240488824258e-05,2.7265300296599928e-05
3.0581317056995252e-06,-1.3832576617774442e-05,-1.7339684719800286e-05,5.404428970999867e-06,-2.62172350619979e-06,-4.337091350507501e-05,1.7022006120850572e-05,3.277072341344991e-05
3.120670740150173e-06,-1.752660315582511e-05,-1.5598652458149922e-05,1.1558883873875186e-05,-5.051249326425231e-06,-4.049627085937497e-05,1.818302861229977e-05,3.5713681223575097e-05
2.5767542676004285e-06,-2.2019030694300258e-05,-1.3643373528124912e-05,1.673457206289989e-05,-7.381205873499986e-06,-3.847670674645001e-05,1.916746118297511e-05,3.575825757482485e-05
2.0238958476246835e-06,-2.6270020496200336e-05,-1.145304849437521e-05,2.0676686845099964e-05,-9.653020655749772e-06,-3.755045120409998e-05,2.006771067699937e-05,3.2634641361074844e-05
2.0260160036502523e-06,-2.897628700639955e-05,-9.040660846949735e-06,2.3172293618175036e-05,-1.1807019016299783e-05,-3.765322392530003e-05,2.0877697700549987e-05,2.6296953762325066e-05
2.8732405115243498e-06,-2.904468487745053e-05,-6.6974046601499596e-06,2.3961516768725112e-05,-1.3647201053150135e-05,-3.842292057682501e-05,2.1628187764925234e-05,1.704965366442499e-05
4.40951090912526e-06,-2.6010560550674376e-05,-5.032317894000269e-06,2.2764707330399968e-05,-1.4858155908200384e-05,-3.930228948274719e-05,2.2445316014750236e-05,5.5911214413501345e-06
6.133764096550101e-06,-2.0129623809649576e-05,-4.718515804499716e-06,1.9471269247349965e-05,-1.5169138759099903e-05,-3.975990420886697e-05,2.351019613900003e-05,-7.091866291499991e-06
7.464055238124833e-06,-1.2239251375575563e-05,-5.995802911600229e-06,1.4438146014175007e-05,-1.450105580585049e-05,-3.94750417614216e-05,2.497316142092542e-05,-1.9916688295574863e-05
7.992556778875243e-06,-3.5390058616248735e-06,-8.418223635450056e-06,8.575968613224816e-06,-1.2892444937899483e-05,-3.831677989555284e-05,2.6889439191624467e-05,-3.1859785050300125e-05
7.677576131250117e-06,4.737652638199877e-06,-1.1156011461624848e-05,3.033963722500182e-06,-1.0447541262124764e-05,-3.631171761334577e-05,2.9203018145124507e-05,-4.2042621509825106e-05
6.8077727077247956e-06,1.1625146663924411e-05,-1.3476209689599998e-05,-1.2539573067999084e-06,-7.403972823025271e-06,-3.3674888054778805e-05,3.1817810906100905e-05,-4.974143194609983e-05
5.736185481800167e-06,1.659440735392575e-05,-1.4970307532724981e-05,-3.8498753906501555e-06,-4.065093716750217e-06,-3.070782953705342e-05,3.470637090549969e-05,-5.4372670358300134e-05
4.680220141799717e-06,1.9621854422275167e-05,-1.5559396880275014e-05,-4.855821271124898e-06,-6.530777044246906e-07,-2.7654234833297153e-05,3.79579719659252e-05,-5.5534457448149985e-05
3.8001156898248914e-06,2.114907957477454e-05,-1.5344185084575088e-05,-4.6899694352000795e-06,2.722939836899852e-06,-2.4684590790981996e-05,4.175398627340003e-05,-5.307318385782507e-05
3.3581787083000747e-06,2.1896176152225166e-05,-1.4360569304674954e-05,-3.7163839933501003e-06,6.0517384480999505e-06,-2.1919928178629243e-05,4.6251062419699375e-05,-4.715931594242496e-05
3.653113141200131e-06,2.2532130972774747e-05,-1.260112605204998e-05,-2.1048533095247707e-06,9.412516067874941e-06,-1.9438145161524984e-05,5.140669747747545e-05,-3.837543024257507e-05
4.788951962500076e-06,2.337659466182529e-05,-1.0210381856199952e-05,7.194970937486958e-08,1.2829753888175203e-05,-1.7370518337575015e-05,5.687933916124956e-05,-2.7731906612475004e-05
6.498310812974931e-06,2.4338916787275053e-05,-7.397741993499978e-06,2.800895550375028e-06,1.612254949794967e-05,-1.5974268683850024e-05,6.204301182927575e-05,-1.656458181182501e-05
8.164365029349804e-06,2.5073972848200024e-05,-4.306087003125118e-06,6.080677660449995e-06,1.9048126303075445e-05,-1.5467521451024985e-05,6.611786616530016e-05,-6.31790481549991e-06
9.096390430925107e-06,2.523825652442531e-05,-1.07391270822506e-06,9.809131459025035e-06,2.150322416964983e-05,-1.5828614059050012e-05,6.838441204587431e-05,1.7268552790750645e-06
8.826478274024958e-06,2.4711241629350386e-05,2.177775444525123e-06,1.3798890978350105e-05,2.355018441517519e-05,-1.6755917452374974e-05,6.833798818630006e-05,6.63076973380001e-06
7.167169725200238e-06,2.3636716302798816e-05,5.375842670725037e-06,1.784907673217477e-05,2.5411408564524583e-05,-1.768320756665001e-05,6.574407186275052e-05,7.84240076187495e-06
4.150221126325224e-06,2.232764955575027e-05,8.36737042679992e-06,2.171500416832525e-05,2.738314618212518e-05,-1.7861937992650007e-05,6.068847680805022e-05,5.213294364925019e-06
5.92824402245902e-08,2.1186749889774703e-05,1.0863264067724997e-05,2.509198332662486e-05,2.964313238637507e-05,-1.6551063714175006e-05,5.362401815337415e-05,-9.658158958252006e-07
-4.5219266194495254e-06,2.062722440877504e-05,1.260261630132509e-05,2.7699493862899964e-05,3.218913864500017e-05,-1.3173192841850023e-05,4.529652882717585e-05,-9.99048772829989e-06
-8.854718840324918e-06,2.093193242062516e-05,1.348539465802494e-05,2.9330408964375106e-05,3.493615472412474e-05,-7.379543843299941e-06,3.655452989152416e-05,-2.0872422878449827e-05
-1.2363549693550704e-05,2.2130307223349605e-05,1.3605640817999877e-05,2.9873678891799904e-05,3.770328087817493e-05,8.013947708999784e-07,2.8201655235125106e-05,-3.248792370117511e-05
-1.4925883092649622e-05,2.3962520234775166e-05,1.334809696962487e-05,2.9422385872549927e-05,4.012882668552511e-05,1.0784451470049995e-05,2.0901343209324928e-05,-4.371794854404992e-05
-1.693590449002502e-05,2.5953770243025177e-05,1.3311121428150096e-05,2.828807047772512e-05,4.177277616255028e-05,2.147279027112499e-05,1.5090266730350202e-05,-5.359476470385006e-05
